time_s,phase,altitude_m,vertical_velocity_m_s,vertical_acceleration_m_s2
16.066250000000093,recovery,48.987960635485194,-4.454054868480431,0.0009619302816972208
16.116250000000093,recovery,48.76525909446334,-4.454006772608602,0.0009619045920103986
16.166250000000094,recovery,48.542559958202965,-4.4539586780212295,0.0009618789034249176
16.216250000000095,recovery,48.31986322663985,-4.453910584718259,0.0009618532159407778
16.266250000000095,recovery,48.09716889970978,-4.453862492699636,0.0009618275295437684
16.316250000000096,recovery,47.87447697734853,-4.453814401965305,0.0009618018442409948
16.366250000000097,recovery,47.651787459491885,-4.453766312515212,0.0009617761600253516
16.416250000000097,recovery,47.42910034607564,-4.453718224349302,0.0009617504769110496
16.466250000000098,recovery,47.2064156370356,-4.453670137467521,0.0009617247948838781
16.5162500000001,recovery,46.98373333230754,-4.4536220518698135,0.0009616991139509423
16.5662500000001,recovery,46.76105343182726,-4.4535739675561254,0.0009616734341264532
